geoname,state,county,place,tract,bg,geonum,b19013001,b19013_moe001
"Block Group 2, Census Tract 838, Arapahoe County, Colorado",8,5,,83800,2,1080050838002,128229,80055
"Block Group 1, Census Tract 71.05, Arapahoe County, Colorado",8,5,,7105,1,1080050071051,108672,17460
"Block Group 3, Census Tract 860, Arapahoe County, Colorado",8,5,,86000,3,1080050860003,108494,12110
"Block Group 2, Census Tract 860, Arapahoe County, Colorado",8,5,,86000,2,1080050860002,112063,25540
"Block Group 3, Census Tract 855, Arapahoe County, Colorado",8,5,,85500,3,1080050855003,82059,22414
"Block Group 1, Census Tract 870, Arapahoe County, Colorado",8,5,,87000,1,1080050870001,77625,19362
"Block Group 1, Census Tract 868, Arapahoe County, Colorado",8,5,,86800,1,1080050868001,47372,23651
"Block Group 2, Census Tract 56.22, Arapahoe County, Colorado",8,5,,5622,2,1080050056222,84712,15264
"Block Group 1, Census Tract 828, Arapahoe County, Colorado",8,5,,82800,1,1080050828001,90536,27840
"Block Group 4, Census Tract 828, Arapahoe County, Colorado",8,5,,82800,4,1080050828004,71944,25090
"Block Group 1, Census Tract 49.52, Arapahoe County, Colorado",8,5,,4952,1,1080050049521,45833,20492
"Block Group 2, Census Tract 827, Arapahoe County, Colorado",8,5,,82700,2,1080050827002,96289,23180
"Block Group 3, Census Tract 801, Arapahoe County, Colorado",8,5,,80100,3,1080050801003,48795,11215
"Block Group 1, Census Tract 848, Arapahoe County, Colorado",8,5,,84800,1,1080050848001,104236,30478
"Block Group 2, Census Tract 819, Arapahoe County, Colorado",8,5,,81900,2,1080050819002,61033,30657
"Block Group 2, Census Tract 831, Arapahoe County, Colorado",8,5,,83100,2,1080050831002,111250,14766
"Block Group 2, Census Tract 58, Arapahoe County, Colorado",8,5,,5800,2,1080050058002,64833,9759
"Block Group 2, Census Tract 63, Arapahoe County, Colorado",8,5,,6300,2,1080050063002,78611,30400
"Block Group 3, Census Tract 64, Arapahoe County, Colorado",8,5,,6400,3,1080050064003,89000,18658
"Block Group 3, Census Tract 72.01, Arapahoe County, Colorado",8,5,,7201,3,1080050072013,19966,8230
"Block Group 2, Census Tract 64, Arapahoe County, Colorado",8,5,,6400,2,1080050064002,45978,13120
"Block Group 2, Census Tract 56.14, Arapahoe County, Colorado",8,5,,5614,2,1080050056142,93083,20915
"Block Group 1, Census Tract 56.32, Arapahoe County, Colorado",8,5,,5632,1,1080050056321,107821,9752
"Block Group 3, Census Tract 57, Arapahoe County, Colorado",8,5,,5700,3,1080050057003,40372,10892
"Block Group 3, Census Tract 73.02, Arapahoe County, Colorado",8,5,,7302,3,1080050073023,41607,10323
"Block Group 1, Census Tract 800, Arapahoe County, Colorado",8,5,,80000,1,1080050800001,50859,10009
"Block Group 4, Census Tract 59.51, Arapahoe County, Colorado",8,5,,5951,4,1080050059514,36215,13611
"Block Group 3, Census Tract 803, Arapahoe County, Colorado",8,5,,80300,3,1080050803003,57188,13983
"Block Group 1, Census Tract 806, Arapahoe County, Colorado",8,5,,80600,1,1080050806001,55034,5598
"Block Group 2, Census Tract 73.02, Arapahoe County, Colorado",8,5,,7302,2,1080050073022,46167,22879
"Block Group 2, Census Tract 846, Arapahoe County, Colorado",8,5,,84600,2,1080050846002,90833,25734
"Block Group 4, Census Tract 68.15, Arapahoe County, Colorado",8,5,,6815,4,1080050068154,95104,23498
"Block Group 2, Census Tract 826, Arapahoe County, Colorado",8,5,,82600,2,1080050826002,71402,26938
"Block Group 3, Census Tract 802, Arapahoe County, Colorado",8,5,,80200,3,1080050802003,100972,28268
"Block Group 1, Census Tract 56.33, Arapahoe County, Colorado",8,5,,5633,1,1080050056331,128875,13853
"Block Group 2, Census Tract 817, Arapahoe County, Colorado",8,5,,81700,2,1080050817002,143438,30123
"Block Group 1, Census Tract 836, Arapahoe County, Colorado",8,5,,83600,1,1080050836001,57333,13247
"Block Group 1, Census Tract 853, Arapahoe County, Colorado",8,5,,85300,1,1080050853001,106250,23798
"Block Group 2, Census Tract 77.02, Arapahoe County, Colorado",8,5,,7702,2,1080050077022,73750,38760
"Block Group 2, Census Tract 77.03, Arapahoe County, Colorado",8,5,,7703,2,1080050077032,68897,22007
"Block Group 2, Census Tract 60, Arapahoe County, Colorado",8,5,,6000,2,1080050060002,80163,20528
"Block Group 3, Census Tract 61, Arapahoe County, Colorado",8,5,,6100,3,1080050061003,96563,4723
"Block Group 1, Census Tract 68.58, Arapahoe County, Colorado",8,5,,6858,1,1080050068581,62813,34640
"Block Group 1, Census Tract 837, Arapahoe County, Colorado",8,5,,83700,1,1080050837001,99199,23322
"Block Group 3, Census Tract 861, Arapahoe County, Colorado",8,5,,86100,3,1080050861003,81553,30249
"Block Group 1, Census Tract 851, Arapahoe County, Colorado",8,5,,85100,1,1080050851001,156250,41402
"Block Group 2, Census Tract 818, Arapahoe County, Colorado",8,5,,81800,2,1080050818002,72639,14726
"Block Group 1, Census Tract 816, Arapahoe County, Colorado",8,5,,81600,1,1080050816001,57297,15301
"Block Group 1, Census Tract 856, Arapahoe County, Colorado",8,5,,85600,1,1080050856001,140583,14405
"Block Group 1, Census Tract 56.21, Arapahoe County, Colorado",8,5,,5621,1,1080050056211,120417,36985
"Block Group 3, Census Tract 56.27, Arapahoe County, Colorado",8,5,,5627,3,1080050056273,126012,29998
"Block Group 1, Census Tract 56.28, Arapahoe County, Colorado",8,5,,5628,1,1080050056281,129688,21688
"Block Group 1, Census Tract 59.51, Arapahoe County, Colorado",8,5,,5951,1,1080050059511,71612,15872
"Block Group 1, Census Tract 62, Arapahoe County, Colorado",8,5,,6200,1,1080050062001,66917,21841
"Block Group 4, Census Tract 62, Arapahoe County, Colorado",8,5,,6200,4,1080050062004,63272,16968
"Block Group 2, Census Tract 67.07, Arapahoe County, Colorado",8,5,,6707,2,1080050067072,80000,37295
"Block Group 2, Census Tract 822, Arapahoe County, Colorado",8,5,,82200,2,1080050822002,27651,8840
"Block Group 2, Census Tract 825, Arapahoe County, Colorado",8,5,,82500,2,1080050825002,84231,27341
"Block Group 1, Census Tract 815, Arapahoe County, Colorado",8,5,,81500,1,1080050815001,45216,12109
"Block Group 1, Census Tract 849, Arapahoe County, Colorado",8,5,,84900,1,1080050849001,144403,10064
"Block Group 2, Census Tract 811, Arapahoe County, Colorado",8,5,,81100,2,1080050811002,104070,4497
"Block Group 3, Census Tract 812, Arapahoe County, Colorado",8,5,,81200,3,1080050812003,47068,4599
"Block Group 4, Census Tract 847, Arapahoe County, Colorado",8,5,,84700,4,1080050847004,79653,17880
"Block Group 1, Census Tract 842, Arapahoe County, Colorado",8,5,,84200,1,1080050842001,103393,29263
"Block Group 1, Census Tract 843, Arapahoe County, Colorado",8,5,,84300,1,1080050843001,79813,9331
"Block Group 1, Census Tract 834, Arapahoe County, Colorado",8,5,,83400,1,1080050834001,71853,8287
"Block Group 3, Census Tract 68.58, Arapahoe County, Colorado",8,5,,6858,3,1080050068583,80891,10458
"Block Group 2, Census Tract 56.35, Arapahoe County, Colorado",8,5,,5635,2,1080050056352,124583,23685
"Block Group 1, Census Tract 66.01, Arapahoe County, Colorado",8,5,,6601,1,1080050066011,46625,15182
"Block Group 3, Census Tract 66.01, Arapahoe County, Colorado",8,5,,6601,3,1080050066013,42339,23050
"Block Group 1, Census Tract 67.09, Arapahoe County, Colorado",8,5,,6709,1,1080050067091,139000,16702
"Block Group 3, Census Tract 9743, Archuleta County, Colorado",8,7,,974300,3,1080079743003,47847,15739
"Block Group 1, Census Tract 9404, Archuleta County, Colorado",8,7,,940400,1,1080079404001,60375,12063
"Block Group 1, Census Tract 9743, Archuleta County, Colorado",8,7,,974300,1,1080079743001,39688,13269
"Block Group 1, Census Tract 9742, Archuleta County, Colorado",8,7,,974200,1,1080079742001,73452,12134
"Block Group 3, Census Tract 9742, Archuleta County, Colorado",8,7,,974200,3,1080079742003,56563,11665
"Block Group 2, Census Tract 9744, Archuleta County, Colorado",8,7,,974400,2,1080079744002,37589,17515
"Block Group 2, Census Tract 9743, Archuleta County, Colorado",8,7,,974300,2,1080079743002,43778,8932
"Block Group 2, Census Tract 9404, Archuleta County, Colorado",8,7,,940400,2,1080079404002,50536,12986
"Block Group 2, Census Tract 9742, Archuleta County, Colorado",8,7,,974200,2,1080079742002,56453,9612
"Block Group 1, Census Tract 9744, Archuleta County, Colorado",8,7,,974400,1,1080079744001,51974,4458
"Block Group 1, Census Tract 9646, Baca County, Colorado",8,9,,964600,1,1080099646001,33438,4451
"Block Group 2, Census Tract 9646, Baca County, Colorado",8,9,,964600,2,1080099646002,46016,5543
"Block Group 1, Census Tract 9647, Baca County, Colorado",8,9,,964700,1,1080099647001,33071,4580
"Block Group 2, Census Tract 9647, Baca County, Colorado",8,9,,964700,2,1080099647002,34375,7061
"Block Group 4, Census Tract 9667, Bent County, Colorado",8,11,,966700,4,1080119667004,27059,10659
"Block Group 1, Census Tract 9667, Bent County, Colorado",8,11,,966700,1,1080119667001,46033,5553
"Block Group 3, Census Tract 9667, Bent County, Colorado",8,11,,966700,3,1080119667003,26364,7759
"Block Group 5, Census Tract 9667, Bent County, Colorado",8,11,,966700,5,1080119667005,26161,5830
"Block Group 2, Census Tract 9667, Bent County, Colorado",8,11,,966700,2,1080119667002,31595,9792
"Block Group 2, Census Tract 135.08, Boulder County, Colorado",8,13,,13508,2,1080130135082,105824,18680
"Block Group 3, Census Tract 135.08, Boulder County, Colorado",8,13,,13508,3,1080130135083,93548,36335
"Block Group 1, Census Tract 135.06, Boulder County, Colorado",8,13,,13506,1,1080130135061,98722,13758
"Block Group 2, Census Tract 132.13, Boulder County, Colorado",8,13,,13213,2,1080130132132,75856,10665
"Block Group 1, Census Tract 132.13, Boulder County, Colorado",8,13,,13213,1,1080130132131,125553,15895
"Block Group 3, Census Tract 132.13, Boulder County, Colorado",8,13,,13213,3,1080130132133,134917,59465
"Block Group 1, Census Tract 126.08, Boulder County, Colorado",8,13,,12608,1,1080130126081,69821,8089
"Block Group 3, Census Tract 606, Boulder County, Colorado",8,13,,60600,3,1080130606003,92950,19279
"Block Group 1, Census Tract 606, Boulder County, Colorado",8,13,,60600,1,1080130606001,141905,70496
"Block Group 1, Census Tract 137.02, Boulder County, Colorado",8,13,,13702,1,1080130137021,107083,30944
"Block Group 3, Census Tract 137.02, Boulder County, Colorado",8,13,,13702,3,1080130137023,105625,41745
"Block Group 7, Census Tract 137.02, Boulder County, Colorado",8,13,,13702,7,1080130137027,,
"Block Group 2, Census Tract 137.02, Boulder County, Colorado",8,13,,13702,2,1080130137022,93487,15112
"Block Group 4, Census Tract 137.02, Boulder County, Colorado",8,13,,13702,4,1080130137024,109875,33698
"Block Group 2, Census Tract 133.05, Boulder County, Colorado",8,13,,13305,2,1080130133052,81518,17752
"Block Group 1, Census Tract 133.05, Boulder County, Colorado",8,13,,13305,1,1080130133051,78375,16405
"Block Group 2, Census Tract 127.08, Boulder County, Colorado",8,13,,12708,2,1080130127082,148750,57292
"Block Group 3, Census Tract 127.08, Boulder County, Colorado",8,13,,12708,3,1080130127083,107891,31616
"Block Group 1, Census Tract 127.08, Boulder County, Colorado",8,13,,12708,1,1080130127081,103546,32143
"Block Group 4, Census Tract 127.08, Boulder County, Colorado",8,13,,12708,4,1080130127084,140121,68383
"Block Group 2, Census Tract 126.05, Boulder County, Colorado",8,13,,12605,2,1080130126052,34306,12549
"Block Group 1, Census Tract 126.05, Boulder County, Colorado",8,13,,12605,1,1080130126051,31750,7860
"Block Group 3, Census Tract 132.07, Boulder County, Colorado",8,13,,13207,3,1080130132073,128047,32818
"Block Group 2, Census Tract 132.07, Boulder County, Colorado",8,13,,13207,2,1080130132072,57989,16020
"Block Group 1, Census Tract 132.07, Boulder County, Colorado",8,13,,13207,1,1080130132071,99565,22323
"Block Group 2, Census Tract 129.04, Boulder County, Colorado",8,13,,12904,2,1080130129042,103462,21706
"Block Group 1, Census Tract 129.04, Boulder County, Colorado",8,13,,12904,1,1080130129041,86445,15783
"Block Group 1, Census Tract 122.04, Boulder County, Colorado",8,13,,12204,1,1080130122041,44727,11620
"Block Group 2, Census Tract 122.04, Boulder County, Colorado",8,13,,12204,2,1080130122042,33371,10412
"Block Group 3, Census Tract 122.04, Boulder County, Colorado",8,13,,12204,3,1080130122043,77250,37686
"Block Group 3, Census Tract 608, Boulder County, Colorado",8,13,,60800,3,1080130608003,91298,19242
"Block Group 2, Census Tract 608, Boulder County, Colorado",8,13,,60800,2,1080130608002,63750,28493
"Block Group 4, Census Tract 608, Boulder County, Colorado",8,13,,60800,4,1080130608004,76513,32805
"Block Group 5, Census Tract 608, Boulder County, Colorado",8,13,,60800,5,1080130608005,42721,3328
"Block Group 2, Census Tract 121.02, Boulder County, Colorado",8,13,,12102,2,1080130121022,108629,32392
"Block Group 4, Census Tract 121.02, Boulder County, Colorado",8,13,,12102,4,1080130121024,119805,55682
"Block Group 2, Census Tract 125.05, Boulder County, Colorado",8,13,,12505,2,1080130125052,133281,19031
"Block Group 3, Census Tract 125.05, Boulder County, Colorado",8,13,,12505,3,1080130125053,131250,106532
"Block Group 1, Census Tract 127.07, Boulder County, Colorado",8,13,,12707,1,1080130127071,47000,14612
"Block Group 1, Census Tract 130.04, Boulder County, Colorado",8,13,,13004,1,1080130130041,120038,43863
"Block Group 2, Census Tract 130.04, Boulder County, Colorado",8,13,,13004,2,1080130130042,145962,19829
"Block Group 6, Census Tract 137.02, Boulder County, Colorado",8,13,,13702,6,1080130137026,48438,22796
"Block Group 1, Census Tract 125.11, Boulder County, Colorado",8,13,,12511,1,1080130125111,57760,7214
"Block Group 2, Census Tract 125.11, Boulder County, Colorado",8,13,,12511,2,1080130125112,69821,30968
"Block Group 1, Census Tract 128, Boulder County, Colorado",8,13,,12800,1,1080130128001,241161,137349
"Block Group 3, Census Tract 128, Boulder County, Colorado",8,13,,12800,3,1080130128003,122009,22466
"Block Group 3, Census Tract 125.08, Boulder County, Colorado",8,13,,12508,3,1080130125083,59821,36188
"Block Group 1, Census Tract 129.03, Boulder County, Colorado",8,13,,12903,1,1080130129031,131786,24482
"Block Group 2, Census Tract 132.05, Boulder County, Colorado",8,13,,13205,2,1080130132052,125682,63257
"Block Group 1, Census Tract 129.05, Boulder County, Colorado",8,13,,12905,1,1080130129051,53125,13771
"Block Group 2, Census Tract 129.05, Boulder County, Colorado",8,13,,12905,2,1080130129052,58750,21791
"Block Group 2, Census Tract 122.02, Boulder County, Colorado",8,13,,12202,2,1080130122022,40313,17705
"Block Group 3, Census Tract 122.02, Boulder County, Colorado",8,13,,12202,3,1080130122023,26075,16629
"Block Group 2, Census Tract 130.03, Boulder County, Colorado",8,13,,13003,2,1080130130032,101719,59118
"Block Group 1, Census Tract 125.09, Boulder County, Colorado",8,13,,12509,1,1080130125091,159145,43412
"Block Group 3, Census Tract 125.09, Boulder County, Colorado",8,13,,12509,3,1080130125093,102656,64896
"Block Group 2, Census Tract 130.06, Boulder County, Colorado",8,13,,13006,2,1080130130062,121563,22891
"Block Group 1, Census Tract 133.02, Boulder County, Colorado",8,13,,13302,1,1080130133021,62500,16347
"Block Group 4, Census Tract 133.02, Boulder County, Colorado",8,13,,13302,4,1080130133024,84875,22246
"Block Group 2, Census Tract 125.01, Boulder County, Colorado",8,13,,12501,2,1080130125012,80815,23010
"Block Group 1, Census Tract 125.01, Boulder County, Colorado",8,13,,12501,1,1080130125011,87617,22761
"Block Group 4, Census Tract 122.02, Boulder County, Colorado",8,13,,12202,4,1080130122024,38453,16041
"Block Group 1, Census Tract 122.02, Boulder County, Colorado",8,13,,12202,1,1080130122021,66300,29259
"Block Group 1, Census Tract 123, Boulder County, Colorado",8,13,,12300,1,1080130123001,,
"Block Group 2, Census Tract 124.01, Boulder County, Colorado",8,13,,12401,2,1080130124012,14230,10948
"Block Group 3, Census Tract 124.01, Boulder County, Colorado",8,13,,12401,3,1080130124013,197566,153237
"Block Group 1, Census Tract 124.01, Boulder County, Colorado",8,13,,12401,1,1080130124011,19549,7206
"Block Group 1, Census Tract 122.03, Boulder County, Colorado",8,13,,12203,1,1080130122031,60098,24030
"Block Group 2, Census Tract 125.07, Boulder County, Colorado",8,13,,12507,2,1080130125072,70000,13191
"Block Group 1, Census Tract 125.07, Boulder County, Colorado",8,13,,12507,1,1080130125071,45583,22140
"Block Group 2, Census Tract 133.07, Boulder County, Colorado",8,13,,13307,2,1080130133072,69653,10803
"Block Group 1, Census Tract 133.08, Boulder County, Colorado",8,13,,13308,1,1080130133081,64635,17172
"Block Group 3, Census Tract 133.05, Boulder County, Colorado",8,13,,13305,3,1080130133053,61667,11180
"Block Group 1, Census Tract 132.02, Boulder County, Colorado",8,13,,13202,1,1080130132021,109125,26471
"Block Group 3, Census Tract 132.10, Boulder County, Colorado",8,13,,13210,3,1080130132103,70333,19173
"Block Group 1, Census Tract 136.01, Boulder County, Colorado",8,13,,13601,1,1080130136011,123929,21366
"Block Group 2, Census Tract 136.01, Boulder County, Colorado",8,13,,13601,2,1080130136012,127697,31477
"Block Group 2, Census Tract 136.02, Boulder County, Colorado",8,13,,13602,2,1080130136022,142917,62055
"Block Group 1, Census Tract 121.04, Boulder County, Colorado",8,13,,12104,1,1080130121041,103884,5883
"Block Group 3, Census Tract 121.05, Boulder County, Colorado",8,13,,12105,3,1080130121053,175357,43882
"Block Group 4, Census Tract 121.05, Boulder County, Colorado",8,13,,12105,4,1080130121054,123945,24899
"Block Group 2, Census Tract 126.03, Boulder County, Colorado",8,13,,12603,2,1080130126032,116875,31896
"Block Group 1, Census Tract 126.03, Boulder County, Colorado",8,13,,12603,1,1080130126031,123750,11578
"Block Group 4, Census Tract 127.01, Boulder County, Colorado",8,13,,12701,4,1080130127014,72258,24986
"Block Group 3, Census Tract 127.01, Boulder County, Colorado",8,13,,12701,3,1080130127013,179250,25524
"Block Group 5, Census Tract 134.02, Boulder County, Colorado",8,13,,13402,5,1080130134025,52716,20362
"Block Group 4, Census Tract 134.02, Boulder County, Colorado",8,13,,13402,4,1080130134024,111250,50520
"Block Group 1, Census Tract 133.06, Boulder County, Colorado",8,13,,13306,1,1080130133061,59914,12258
"Block Group 1, Census Tract 129.07, Boulder County, Colorado",8,13,,12907,1,1080130129071,86190,16429
"Block Group 3, Census Tract 132.11, Boulder County, Colorado",8,13,,13211,3,1080130132113,55543,17630
"Block Group 2, Census Tract 132.11, Boulder County, Colorado",8,13,,13211,2,1080130132112,110833,60790
"Block Group 3, Census Tract 135.03, Boulder County, Colorado",8,13,,13503,3,1080130135033,52969,10181
"Block Group 4, Census Tract 135.03, Boulder County, Colorado",8,13,,13503,4,1080130135034,65139,26251
"Block Group 1, Census Tract 121.03, Boulder County, Colorado",8,13,,12103,1,1080130121031,165083,24020
"Block Group 3, Census Tract 121.03, Boulder County, Colorado",8,13,,12103,3,1080130121033,77690,18999
"Block Group 4, Census Tract 128, Boulder County, Colorado",8,13,,12800,4,1080130128004,109688,48558
"Block Group 1, Census Tract 130.05, Boulder County, Colorado",8,13,,13005,1,1080130130051,72390,22673
"Block Group 2, Census Tract 127.01, Boulder County, Colorado",8,13,,12701,2,1080130127012,204632,50715
"Block Group 3, Census Tract 127.05, Boulder County, Colorado",8,13,,12705,3,1080130127053,147750,11506
"Block Group 1, Census Tract 609, Boulder County, Colorado",8,13,,60900,1,1080130609001,70551,11631
"Block Group 3, Census Tract 122.01, Boulder County, Colorado",8,13,,12201,3,1080130122013,89063,25137
"Block Group 3, Census Tract 122.03, Boulder County, Colorado",8,13,,12203,3,1080130122033,63854,7606
"Block Group 4, Census Tract 122.03, Boulder County, Colorado",8,13,,12203,4,1080130122034,55060,18779
"Block Group 1, Census Tract 613, Boulder County, Colorado",8,13,,61300,1,1080130613001,179583,13605
"Block Group 1, Census Tract 126.07, Boulder County, Colorado",8,13,,12607,1,1080130126071,16905,6964
"Block Group 3, Census Tract 126.07, Boulder County, Colorado",8,13,,12607,3,1080130126073,29338,18543
"Block Group 1, Census Tract 135.08, Boulder County, Colorado",8,13,,13508,1,1080130135081,87826,15999
"Block Group 3, Census Tract 133.08, Boulder County, Colorado",8,13,,13308,3,1080130133083,90106,31164
"Block Group 2, Census Tract 134.01, Boulder County, Colorado",8,13,,13401,2,1080130134012,42220,24145
"Block Group 3, Census Tract 134.01, Boulder County, Colorado",8,13,,13401,3,1080130134013,48542,9260
"Block Group 2, Census Tract 134.02, Boulder County, Colorado",8,13,,13402,2,1080130134022,80714,18619
"Block Group 3, Census Tract 134.02, Boulder County, Colorado",8,13,,13402,3,1080130134023,66944,13960
"Block Group 1, Census Tract 121.01, Boulder County, Colorado",8,13,,12101,1,1080130121011,102941,26631
"Block Group 4, Census Tract 121.01, Boulder County, Colorado",8,13,,12101,4,1080130121014,135357,103910
"Block Group 2, Census Tract 127.10, Boulder County, Colorado",8,13,,12710,2,1080130127102,110774,30490
"Block Group 3, Census Tract 127.10, Boulder County, Colorado",8,13,,12710,3,1080130127103,158274,33005
"Block Group 2, Census Tract 606, Boulder County, Colorado",8,13,,60600,2,1080130606002,133310,9840
"Block Group 2, Census Tract 607, Boulder County, Colorado",8,13,,60700,2,1080130607002,103636,11730
"Block Group 3, Census Tract 607, Boulder County, Colorado",8,13,,60700,3,1080130607003,92639,24352
"Block Group 1, Census Tract 607, Boulder County, Colorado",8,13,,60700,1,1080130607001,137000,40667
"Block Group 2, Census Tract 125.08, Boulder County, Colorado",8,13,,12508,2,1080130125082,63702,8973
"Block Group 1, Census Tract 125.08, Boulder County, Colorado",8,13,,12508,1,1080130125081,97778,25208
"Block Group 2, Census Tract 123, Boulder County, Colorado",8,13,,12300,2,1080130123002,39600,4150
"Block Group 2, Census Tract 127.05, Boulder County, Colorado",8,13,,12705,2,1080130127052,67264,17119
"Block Group 1, Census Tract 127.05, Boulder County, Colorado",8,13,,12705,1,1080130127051,54055,3257
"Block Group 3, Census Tract 132.08, Boulder County, Colorado",8,13,,13208,3,1080130132083,91346,20494
"Block Group 2, Census Tract 132.08, Boulder County, Colorado",8,13,,13208,2,1080130132082,90050,29750
"Block Group 1, Census Tract 130.06, Boulder County, Colorado",8,13,,13006,1,1080130130061,107625,26709
"Block Group 1, Census Tract 608, Boulder County, Colorado",8,13,,60800,1,1080130608001,106397,59026
"Block Group 1, Census Tract 135.07, Boulder County, Colorado",8,13,,13507,1,1080130135071,79707,6504
"Block Group 3, Census Tract 135.05, Boulder County, Colorado",8,13,,13505,3,1080130135053,55865,14873
"Block Group 1, Census Tract 132.12, Boulder County, Colorado",8,13,,13212,1,1080130132121,,
"Block Group 3, Census Tract 132.12, Boulder County, Colorado",8,13,,13212,3,1080130132123,78125,15720
"Block Group 2, Census Tract 613, Boulder County, Colorado",8,13,,61300,2,1080130613002,170417,22227
"Block Group 2, Census Tract 137.01, Boulder County, Colorado",8,13,,13701,2,1080130137012,125208,111516
"Block Group 4, Census Tract 137.01, Boulder County, Colorado",8,13,,13701,4,1080130137014,55586,23956
"Block Group 2, Census Tract 125.10, Boulder County, Colorado",8,13,,12510,2,1080130125102,149861,57017
"Block Group 4, Census Tract 125.10, Boulder County, Colorado",8,13,,12510,4,1080130125104,108571,42199
"Block Group 3, Census Tract 130.03, Boulder County, Colorado",8,13,,13003,3,1080130130033,152315,39104
"Block Group 2, Census Tract 121.01, Boulder County, Colorado",8,13,,12101,2,1080130121012,158417,83076
"Block Group 2, Census Tract 121.04, Boulder County, Colorado",8,13,,12104,2,1080130121042,148110,25234
"Block Group 4, Census Tract 126.07, Boulder County, Colorado",8,13,,12607,4,1080130126074,35500,11182
"Block Group 1, Census Tract 125.10, Boulder County, Colorado",8,13,,12510,1,1080130125101,186719,81652
"Block Group 2, Census Tract 127.07, Boulder County, Colorado",8,13,,12707,2,1080130127072,136964,40453
"Block Group 1, Census Tract 132.10, Boulder County, Colorado",8,13,,13210,1,1080130132101,82102,16269
"Block Group 2, Census Tract 133.02, Boulder County, Colorado",8,13,,13302,2,1080130133022,121250,109127
"Block Group 2, Census Tract 129.07, Boulder County, Colorado",8,13,,12907,2,1080130129072,92330,25839
"Block Group 1, Census Tract 122.01, Boulder County, Colorado",8,13,,12201,1,1080130122011,47813,40748
"Block Group 3, Census Tract 132.05, Boulder County, Colorado",8,13,,13205,3,1080130132053,103456,92948
"Block Group 1, Census Tract 135.05, Boulder County, Colorado",8,13,,13505,1,1080130135051,56719,29027
"Block Group 1, Census Tract 135.03, Boulder County, Colorado",8,13,,13503,1,1080130135031,81645,17893
"Block Group 1, Census Tract 133.07, Boulder County, Colorado",8,13,,13307,1,1080130133071,59516,12204
"Block Group 2, Census Tract 609, Boulder County, Colorado",8,13,,60900,2,1080130609002,113281,29400
"Block Group 2, Census Tract 122.01, Boulder County, Colorado",8,13,,12201,2,1080130122012,58854,27162
"Block Group 2, Census Tract 132.02, Boulder County, Colorado",8,13,,13202,2,1080130132022,123929,42041
"Block Group 2, Census Tract 132.10, Boulder County, Colorado",8,13,,13210,2,1080130132102,61786,11931
"Block Group 3, Census Tract 136.01, Boulder County, Colorado",8,13,,13601,3,1080130136013,37813,20152
"Block Group 1, Census Tract 136.02, Boulder County, Colorado",8,13,,13602,1,1080130136021,94375,20466
"Block Group 1, Census Tract 121.05, Boulder County, Colorado",8,13,,12105,1,1080130121051,88587,17822
"Block Group 2, Census Tract 121.05, Boulder County, Colorado",8,13,,12105,2,1080130121052,52929,6582
"Block Group 1, Census Tract 127.01, Boulder County, Colorado",8,13,,12701,1,1080130127011,130795,86234
"Block Group 2, Census Tract 133.08, Boulder County, Colorado",8,13,,13308,2,1080130133082,34345,12299
"Block Group 1, Census Tract 134.01, Boulder County, Colorado",8,13,,13401,1,1080130134011,36083,9980
"Block Group 1, Census Tract 134.02, Boulder County, Colorado",8,13,,13402,1,1080130134021,73190,40165
"Block Group 3, Census Tract 121.01, Boulder County, Colorado",8,13,,12101,3,1080130121013,125764,50986
"Block Group 1, Census Tract 127.10, Boulder County, Colorado",8,13,,12710,1,1080130127101,92283,47774
"Block Group 3, Census Tract 125.11, Boulder County, Colorado",8,13,,12511,3,1080130125113,,
"Block Group 2, Census Tract 128, Boulder County, Colorado",8,13,,12800,2,1080130128002,117778,7180
"Block Group 1, Census Tract 132.05, Boulder County, Colorado",8,13,,13205,1,1080130132051,102250,43743
"Block Group 1, Census Tract 130.03, Boulder County, Colorado",8,13,,13003,1,1080130130031,131250,35665
"Block Group 2, Census Tract 125.09, Boulder County, Colorado",8,13,,12509,2,1080130125092,122778,27365
"Block Group 5, Census Tract 133.02, Boulder County, Colorado",8,13,,13302,5,1080130133025,90893,19180
"Block Group 3, Census Tract 133.02, Boulder County, Colorado",8,13,,13302,3,1080130133023,42926,29881
"Block Group 3, Census Tract 121.02, Boulder County, Colorado",8,13,,12102,3,1080130121023,61020,19930
"Block Group 1, Census Tract 121.02, Boulder County, Colorado",8,13,,12102,1,1080130121021,53813,22877
"Block Group 1, Census Tract 125.05, Boulder County, Colorado",8,13,,12505,1,1080130125051,63516,56660
"Block Group 1, Census Tract 127.09, Boulder County, Colorado",8,13,,12709,1,1080130127091,123125,17132
"Block Group 5, Census Tract 137.02, Boulder County, Colorado",8,13,,13702,5,1080130137025,81103,38097
"Block Group 1, Census Tract 614, Boulder County, Colorado",8,13,,61400,1,1080130614001,125060,18043
"Block Group 2, Census Tract 126.07, Boulder County, Colorado",8,13,,12607,2,1080130126072,23973,10864
"Block Group 2, Census Tract 133.06, Boulder County, Colorado",8,13,,13306,2,1080130133062,56395,6386
"Block Group 1, Census Tract 132.01, Boulder County, Colorado",8,13,,13201,1,1080130132011,104966,10994
"Block Group 1, Census Tract 132.11, Boulder County, Colorado",8,13,,13211,1,1080130132111,142875,13648
"Block Group 2, Census Tract 135.03, Boulder County, Colorado",8,13,,13503,2,1080130135032,51603,8399
