geoname,state,county,place,tract,bg,geonum,b25077001,b25077_moe001
"Block Group 1, Census Tract 5, Pueblo County, Colorado",8,101,,500,1,1081010005001,84500,16899
"Block Group 1, Census Tract 28.02, Pueblo County, Colorado",8,101,,2802,1,1081010028021,211700,47783
"Block Group 3, Census Tract 23, Pueblo County, Colorado",8,101,,2300,3,1081010023003,86200,37385
"Block Group 2, Census Tract 23, Pueblo County, Colorado",8,101,,2300,2,1081010023002,91400,24535
"Block Group 2, Census Tract 28.04, Pueblo County, Colorado",8,101,,2804,2,1081010028042,215700,42195
"Block Group 1, Census Tract 22, Pueblo County, Colorado",8,101,,2200,1,1081010022001,103900,19654
"Block Group 3, Census Tract 25, Pueblo County, Colorado",8,101,,2500,3,1081010025003,80000,14222
"Block Group 1, Census Tract 25, Pueblo County, Colorado",8,101,,2500,1,1081010025001,97000,14548
"Block Group 1, Census Tract 26, Pueblo County, Colorado",8,101,,2600,1,1081010026001,83200,27887
"Block Group 3, Census Tract 26, Pueblo County, Colorado",8,101,,2600,3,1081010026003,95600,9777
"Block Group 1, Census Tract 1, Pueblo County, Colorado",8,101,,100,1,1081010001001,294100,53177
"Block Group 2, Census Tract 28.06, Pueblo County, Colorado",8,101,,2806,2,1081010028062,184300,31511
"Block Group 3, Census Tract 28.06, Pueblo County, Colorado",8,101,,2806,3,1081010028063,199000,138551
"Block Group 3, Census Tract 28.04, Pueblo County, Colorado",8,101,,2804,3,1081010028043,284900,29592
"Block Group 3, Census Tract 28.02, Pueblo County, Colorado",8,101,,2802,3,1081010028023,172700,17355
"Block Group 3, Census Tract 28.01, Pueblo County, Colorado",8,101,,2801,3,1081010028013,152700,33303
"Block Group 5, Census Tract 28.01, Pueblo County, Colorado",8,101,,2801,5,1081010028015,151700,33457
"Block Group 2, Census Tract 28.01, Pueblo County, Colorado",8,101,,2801,2,1081010028012,131600,30619
"Block Group 4, Census Tract 28.01, Pueblo County, Colorado",8,101,,2801,4,1081010028014,148300,55942
"Block Group 1, Census Tract 28.01, Pueblo County, Colorado",8,101,,2801,1,1081010028011,109500,12238
"Block Group 2, Census Tract 2, Pueblo County, Colorado",8,101,,200,2,1081010002002,78900,12985
"Block Group 2, Census Tract 9.02, Pueblo County, Colorado",8,101,,902,2,1081010009022,141100,8890
"Block Group 4, Census Tract 9.02, Pueblo County, Colorado",8,101,,902,4,1081010009024,135900,12043
"Block Group 5, Census Tract 9.02, Pueblo County, Colorado",8,101,,902,5,1081010009025,162300,8566
"Block Group 1, Census Tract 19, Pueblo County, Colorado",8,101,,1900,1,1081010019001,150600,36181
"Block Group 2, Census Tract 19, Pueblo County, Colorado",8,101,,1900,2,1081010019002,97100,17294
"Block Group 2, Census Tract 31.04, Pueblo County, Colorado",8,101,,3104,2,1081010031042,223500,12161
"Block Group 3, Census Tract 31.04, Pueblo County, Colorado",8,101,,3104,3,1081010031043,169800,11920
"Block Group 3, Census Tract 11, Pueblo County, Colorado",8,101,,1100,3,1081010011003,57000,23380
"Block Group 1, Census Tract 11, Pueblo County, Colorado",8,101,,1100,1,1081010011001,74800,17539
"Block Group 2, Census Tract 29.03, Pueblo County, Colorado",8,101,,2903,2,1081010029032,187900,6836
"Block Group 1, Census Tract 9.05, Pueblo County, Colorado",8,101,,905,1,1081010009051,179400,24158
"Block Group 1, Census Tract 29.06, Pueblo County, Colorado",8,101,,2906,1,1081010029061,275500,21588
"Block Group 1, Census Tract 31.03, Pueblo County, Colorado",8,101,,3103,1,1081010031031,186800,16557
"Block Group 2, Census Tract 36, Pueblo County, Colorado",8,101,,3600,2,1081010036002,84700,16299
"Block Group 1, Census Tract 35, Pueblo County, Colorado",8,101,,3500,1,1081010035001,151000,46753
"Block Group 2, Census Tract 35, Pueblo County, Colorado",8,101,,3500,2,1081010035002,61500,34674
"Block Group 1, Census Tract 29.16, Pueblo County, Colorado",8,101,,2916,1,1081010029161,146700,27972
"Block Group 2, Census Tract 29.14, Pueblo County, Colorado",8,101,,2914,2,1081010029142,155900,20182
"Block Group 1, Census Tract 29.12, Pueblo County, Colorado",8,101,,2912,1,1081010029121,174100,28738
"Block Group 1, Census Tract 9801, Pueblo County, Colorado",8,101,,980100,1,1081019801001,,
"Block Group 1, Census Tract 31.06, Pueblo County, Colorado",8,101,,3106,1,1081010031061,207900,26054
"Block Group 3, Census Tract 31.05, Pueblo County, Colorado",8,101,,3105,3,1081010031053,199600,23988
"Block Group 2, Census Tract 31.05, Pueblo County, Colorado",8,101,,3105,2,1081010031052,220300,37300
"Block Group 1, Census Tract 29.15, Pueblo County, Colorado",8,101,,2915,1,1081010029151,222200,12366
"Block Group 1, Census Tract 29.18, Pueblo County, Colorado",8,101,,2918,1,1081010029181,197200,16894
"Block Group 1, Census Tract 29.11, Pueblo County, Colorado",8,101,,2911,1,1081010029111,257100,10843
"Block Group 1, Census Tract 9.03, Pueblo County, Colorado",8,101,,903,1,1081010009031,,
"Block Group 2, Census Tract 29.06, Pueblo County, Colorado",8,101,,2906,2,1081010029062,249400,18874
"Block Group 1, Census Tract 29.13, Pueblo County, Colorado",8,101,,2913,1,1081010029131,243800,14534
"Block Group 3, Census Tract 5, Pueblo County, Colorado",8,101,,500,3,1081010005003,142700,51007
"Block Group 2, Census Tract 21, Pueblo County, Colorado",8,101,,2100,2,1081010021002,65800,5193
"Block Group 1, Census Tract 28.07, Pueblo County, Colorado",8,101,,2807,1,1081010028071,174000,13505
"Block Group 3, Census Tract 9.04, Pueblo County, Colorado",8,101,,904,3,1081010009043,131400,38880
"Block Group 2, Census Tract 22, Pueblo County, Colorado",8,101,,2200,2,1081010022002,82700,4734
"Block Group 1, Census Tract 32, Pueblo County, Colorado",8,101,,3200,1,1081010032001,206100,40010
"Block Group 1, Census Tract 17, Pueblo County, Colorado",8,101,,1700,1,1081010017001,154800,46064
"Block Group 2, Census Tract 5, Pueblo County, Colorado",8,101,,500,2,1081010005002,250000,86581
"Block Group 2, Census Tract 28.02, Pueblo County, Colorado",8,101,,2802,2,1081010028022,130500,32222
"Block Group 1, Census Tract 4, Pueblo County, Colorado",8,101,,400,1,1081010004001,100300,11862
"Block Group 1, Census Tract 21, Pueblo County, Colorado",8,101,,2100,1,1081010021001,74500,6257
"Block Group 1, Census Tract 24, Pueblo County, Colorado",8,101,,2400,1,1081010024001,99300,8861
"Block Group 6, Census Tract 27, Pueblo County, Colorado",8,101,,2700,6,1081010027006,159300,27160
"Block Group 4, Census Tract 27, Pueblo County, Colorado",8,101,,2700,4,1081010027004,179000,40085
"Block Group 1, Census Tract 29.01, Pueblo County, Colorado",8,101,,2901,1,1081010029011,85400,25081
"Block Group 2, Census Tract 9.05, Pueblo County, Colorado",8,101,,905,2,1081010009052,150000,22792
"Block Group 3, Census Tract 4, Pueblo County, Colorado",8,101,,400,3,1081010004003,101100,20531
"Block Group 1, Census Tract 30.04, Pueblo County, Colorado",8,101,,3004,1,1081010030041,238000,17020
"Block Group 1, Census Tract 36, Pueblo County, Colorado",8,101,,3600,1,1081010036001,113000,45655
"Block Group 2, Census Tract 29.16, Pueblo County, Colorado",8,101,,2916,2,1081010029162,66300,17300
"Block Group 1, Census Tract 29.14, Pueblo County, Colorado",8,101,,2914,1,1081010029141,162100,12465
"Block Group 1, Census Tract 29.17, Pueblo County, Colorado",8,101,,2917,1,1081010029171,253800,28133
"Block Group 1, Census Tract 31.05, Pueblo County, Colorado",8,101,,3105,1,1081010031051,265500,43471
"Block Group 1, Census Tract 12, Pueblo County, Colorado",8,101,,1200,1,1081010012001,69400,18172
"Block Group 1, Census Tract 16, Pueblo County, Colorado",8,101,,1600,1,1081010016001,168000,28482
"Block Group 2, Census Tract 29.18, Pueblo County, Colorado",8,101,,2918,2,1081010029182,233400,15868
"Block Group 2, Census Tract 29.13, Pueblo County, Colorado",8,101,,2913,2,1081010029132,238600,20765
"Block Group 1, Census Tract 2, Pueblo County, Colorado",8,101,,200,1,1081010002001,127600,31456
"Block Group 1, Census Tract 9.02, Pueblo County, Colorado",8,101,,902,1,1081010009021,,
"Block Group 3, Census Tract 9.02, Pueblo County, Colorado",8,101,,902,3,1081010009023,151900,26132
"Block Group 1, Census Tract 31.04, Pueblo County, Colorado",8,101,,3104,1,1081010031041,199000,46838
"Block Group 2, Census Tract 11, Pueblo County, Colorado",8,101,,1100,2,1081010011002,69300,18386
"Block Group 1, Census Tract 29.03, Pueblo County, Colorado",8,101,,2903,1,1081010029031,165500,16932
"Block Group 4, Census Tract 23, Pueblo County, Colorado",8,101,,2300,4,1081010023004,116700,32177
"Block Group 1, Census Tract 23, Pueblo County, Colorado",8,101,,2300,1,1081010023001,95200,10706
"Block Group 2, Census Tract 25, Pueblo County, Colorado",8,101,,2500,2,1081010025002,89400,6733
"Block Group 2, Census Tract 26, Pueblo County, Colorado",8,101,,2600,2,1081010026002,108700,35090
"Block Group 3, Census Tract 1, Pueblo County, Colorado",8,101,,100,3,1081010001003,150600,31941
"Block Group 3, Census Tract 2, Morgan County, Colorado",8,87,,200,3,1080870002003,312500,58446
"Block Group 1, Census Tract 8, Morgan County, Colorado",8,87,,800,1,1080870008001,266400,21467
"Block Group 2, Census Tract 8, Morgan County, Colorado",8,87,,800,2,1080870008002,184100,39026
"Block Group 1, Census Tract 4, Morgan County, Colorado",8,87,,400,1,1080870004001,174500,35142
"Block Group 3, Census Tract 4, Morgan County, Colorado",8,87,,400,3,1080870004003,202200,23282
"Block Group 3, Census Tract 5, Morgan County, Colorado",8,87,,500,3,1080870005003,159800,39281
"Block Group 3, Census Tract 1, Morgan County, Colorado",8,87,,100,3,1080870001003,199500,52826
"Block Group 2, Census Tract 1, Morgan County, Colorado",8,87,,100,2,1080870001002,,
"Block Group 5, Census Tract 7, Morgan County, Colorado",8,87,,700,5,1080870007005,236400,45396
"Block Group 2, Census Tract 7, Morgan County, Colorado",8,87,,700,2,1080870007002,203800,48045
"Block Group 3, Census Tract 7, Morgan County, Colorado",8,87,,700,3,1080870007003,133500,33386
"Block Group 4, Census Tract 7, Morgan County, Colorado",8,87,,700,4,1080870007004,142700,38042
"Block Group 1, Census Tract 7, Morgan County, Colorado",8,87,,700,1,1080870007001,84600,30472
"Block Group 4, Census Tract 6, Morgan County, Colorado",8,87,,600,4,1080870006004,,
"Block Group 3, Census Tract 6, Morgan County, Colorado",8,87,,600,3,1080870006003,9999,
"Block Group 5, Census Tract 6, Morgan County, Colorado",8,87,,600,5,1080870006005,173300,15581
"Block Group 2, Census Tract 6, Morgan County, Colorado",8,87,,600,2,1080870006002,233300,24384
"Block Group 1, Census Tract 6, Morgan County, Colorado",8,87,,600,1,1080870006001,249500,34737
"Block Group 2, Census Tract 2, Morgan County, Colorado",8,87,,200,2,1080870002002,189700,38414
"Block Group 2, Census Tract 5, Morgan County, Colorado",8,87,,500,2,1080870005002,186500,35063
"Block Group 1, Census Tract 5, Morgan County, Colorado",8,87,,500,1,1080870005001,178500,28203
"Block Group 1, Census Tract 1, Morgan County, Colorado",8,87,,100,1,1080870001001,369700,21156
"Block Group 1, Census Tract 2, Morgan County, Colorado",8,87,,200,1,1080870002001,286300,13766
"Block Group 2, Census Tract 4, Morgan County, Colorado",8,87,,400,2,1080870004002,162500,36565
"Block Group 1, Census Tract 3, Morgan County, Colorado",8,87,,300,1,1080870003001,136600,34851
"Block Group 2, Census Tract 135.08, Boulder County, Colorado",8,13,,13508,2,1080130135082,463200,39727
"Block Group 3, Census Tract 135.08, Boulder County, Colorado",8,13,,13508,3,1080130135083,425300,20992
"Block Group 1, Census Tract 135.06, Boulder County, Colorado",8,13,,13506,1,1080130135061,408500,14208
"Block Group 2, Census Tract 132.13, Boulder County, Colorado",8,13,,13213,2,1080130132132,452300,25053
"Block Group 1, Census Tract 132.13, Boulder County, Colorado",8,13,,13213,1,1080130132131,570800,68747
"Block Group 3, Census Tract 132.13, Boulder County, Colorado",8,13,,13213,3,1080130132133,526800,75370
"Block Group 1, Census Tract 126.08, Boulder County, Colorado",8,13,,12608,1,1080130126081,543300,31068
"Block Group 3, Census Tract 606, Boulder County, Colorado",8,13,,60600,3,1080130606003,,
"Block Group 1, Census Tract 606, Boulder County, Colorado",8,13,,60600,1,1080130606001,557000,126051
"Block Group 1, Census Tract 137.02, Boulder County, Colorado",8,13,,13702,1,1080130137021,603800,101395
"Block Group 3, Census Tract 137.02, Boulder County, Colorado",8,13,,13702,3,1080130137023,593300,161902
"Block Group 7, Census Tract 137.02, Boulder County, Colorado",8,13,,13702,7,1080130137027,378600,133343
"Block Group 2, Census Tract 137.02, Boulder County, Colorado",8,13,,13702,2,1080130137022,600800,53780
"Block Group 4, Census Tract 137.02, Boulder County, Colorado",8,13,,13702,4,1080130137024,374300,48333
"Block Group 2, Census Tract 133.05, Boulder County, Colorado",8,13,,13305,2,1080130133052,300000,28490
"Block Group 1, Census Tract 133.05, Boulder County, Colorado",8,13,,13305,1,1080130133051,297500,28699
"Block Group 2, Census Tract 127.08, Boulder County, Colorado",8,13,,12708,2,1080130127082,738200,112773
"Block Group 3, Census Tract 127.08, Boulder County, Colorado",8,13,,12708,3,1080130127083,634900,39985
"Block Group 1, Census Tract 127.08, Boulder County, Colorado",8,13,,12708,1,1080130127081,478300,114948
"Block Group 4, Census Tract 127.08, Boulder County, Colorado",8,13,,12708,4,1080130127084,594000,155225
"Block Group 2, Census Tract 126.05, Boulder County, Colorado",8,13,,12605,2,1080130126052,356700,66149
"Block Group 1, Census Tract 126.05, Boulder County, Colorado",8,13,,12605,1,1080130126051,,
"Block Group 3, Census Tract 132.07, Boulder County, Colorado",8,13,,13207,3,1080130132073,431000,13710
"Block Group 2, Census Tract 132.07, Boulder County, Colorado",8,13,,13207,2,1080130132072,,
"Block Group 1, Census Tract 132.07, Boulder County, Colorado",8,13,,13207,1,1080130132071,462200,24723
"Block Group 2, Census Tract 129.04, Boulder County, Colorado",8,13,,12904,2,1080130129042,511100,43171
"Block Group 1, Census Tract 129.04, Boulder County, Colorado",8,13,,12904,1,1080130129041,350400,26259
"Block Group 1, Census Tract 122.04, Boulder County, Colorado",8,13,,12204,1,1080130122041,1078400,71614
"Block Group 2, Census Tract 122.04, Boulder County, Colorado",8,13,,12204,2,1080130122042,937500,380170
"Block Group 3, Census Tract 122.04, Boulder County, Colorado",8,13,,12204,3,1080130122043,1087500,719604
"Block Group 3, Census Tract 608, Boulder County, Colorado",8,13,,60800,3,1080130608003,354900,79978
"Block Group 2, Census Tract 608, Boulder County, Colorado",8,13,,60800,2,1080130608002,407100,167578
"Block Group 4, Census Tract 608, Boulder County, Colorado",8,13,,60800,4,1080130608004,403800,75414
"Block Group 5, Census Tract 608, Boulder County, Colorado",8,13,,60800,5,1080130608005,42700,8372
"Block Group 2, Census Tract 121.02, Boulder County, Colorado",8,13,,12102,2,1080130121022,845100,146642
"Block Group 4, Census Tract 121.02, Boulder County, Colorado",8,13,,12102,4,1080130121024,963000,119916
"Block Group 5, Census Tract 121.02, Boulder County, Colorado",8,13,,12102,5,1080130121025,727600,99407
"Block Group 2, Census Tract 125.05, Boulder County, Colorado",8,13,,12505,2,1080130125052,921900,52482
"Block Group 3, Census Tract 125.05, Boulder County, Colorado",8,13,,12505,3,1080130125053,1057100,230433
"Block Group 1, Census Tract 127.07, Boulder County, Colorado",8,13,,12707,1,1080130127071,,
"Block Group 1, Census Tract 130.04, Boulder County, Colorado",8,13,,13004,1,1080130130041,491400,65970
"Block Group 2, Census Tract 130.04, Boulder County, Colorado",8,13,,13004,2,1080130130042,663400,29532
"Block Group 6, Census Tract 137.02, Boulder County, Colorado",8,13,,13702,6,1080130137026,366200,115496
"Block Group 1, Census Tract 125.11, Boulder County, Colorado",8,13,,12511,1,1080130125111,464000,65955
"Block Group 2, Census Tract 125.11, Boulder County, Colorado",8,13,,12511,2,1080130125112,759100,78519
"Block Group 1, Census Tract 128, Boulder County, Colorado",8,13,,12800,1,1080130128001,754100,108520
"Block Group 3, Census Tract 128, Boulder County, Colorado",8,13,,12800,3,1080130128003,491800,27319
"Block Group 3, Census Tract 125.08, Boulder County, Colorado",8,13,,12508,3,1080130125083,653100,46781
"Block Group 1, Census Tract 129.03, Boulder County, Colorado",8,13,,12903,1,1080130129031,688500,33322
"Block Group 2, Census Tract 132.05, Boulder County, Colorado",8,13,,13205,2,1080130132052,892800,81872
"Block Group 1, Census Tract 129.05, Boulder County, Colorado",8,13,,12905,1,1080130129051,399600,45897
"Block Group 2, Census Tract 129.05, Boulder County, Colorado",8,13,,12905,2,1080130129052,415200,28470
"Block Group 2, Census Tract 122.02, Boulder County, Colorado",8,13,,12202,2,1080130122022,245200,197739
"Block Group 3, Census Tract 122.02, Boulder County, Colorado",8,13,,12202,3,1080130122023,674100,122487
"Block Group 2, Census Tract 130.03, Boulder County, Colorado",8,13,,13003,2,1080130130032,808300,122960
"Block Group 1, Census Tract 125.09, Boulder County, Colorado",8,13,,12509,1,1080130125091,785700,73964
"Block Group 3, Census Tract 125.09, Boulder County, Colorado",8,13,,12509,3,1080130125093,763500,76073
"Block Group 2, Census Tract 130.06, Boulder County, Colorado",8,13,,13006,2,1080130130062,580800,37273
"Block Group 1, Census Tract 133.02, Boulder County, Colorado",8,13,,13302,1,1080130133021,440300,135169
"Block Group 4, Census Tract 133.02, Boulder County, Colorado",8,13,,13302,4,1080130133024,454200,46780
"Block Group 2, Census Tract 125.01, Boulder County, Colorado",8,13,,12501,2,1080130125012,512800,77548
"Block Group 1, Census Tract 125.01, Boulder County, Colorado",8,13,,12501,1,1080130125011,559500,67137
"Block Group 4, Census Tract 122.02, Boulder County, Colorado",8,13,,12202,4,1080130122024,519400,165502
"Block Group 1, Census Tract 122.02, Boulder County, Colorado",8,13,,12202,1,1080130122021,884600,166768
"Block Group 1, Census Tract 123, Boulder County, Colorado",8,13,,12300,1,1080130123001,,
"Block Group 2, Census Tract 124.01, Boulder County, Colorado",8,13,,12401,2,1080130124012,,
"Block Group 3, Census Tract 124.01, Boulder County, Colorado",8,13,,12401,3,1080130124013,1170000,171257
"Block Group 1, Census Tract 124.01, Boulder County, Colorado",8,13,,12401,1,1080130124011,,
"Block Group 1, Census Tract 122.03, Boulder County, Colorado",8,13,,12203,1,1080130122031,57200,24258
"Block Group 2, Census Tract 125.07, Boulder County, Colorado",8,13,,12507,2,1080130125072,575600,103403
"Block Group 1, Census Tract 125.07, Boulder County, Colorado",8,13,,12507,1,1080130125071,590300,53608
"Block Group 2, Census Tract 133.07, Boulder County, Colorado",8,13,,13307,2,1080130133072,294600,28878
"Block Group 1, Census Tract 133.08, Boulder County, Colorado",8,13,,13308,1,1080130133081,330500,23823
"Block Group 3, Census Tract 133.05, Boulder County, Colorado",8,13,,13305,3,1080130133053,316000,28207
"Block Group 1, Census Tract 132.02, Boulder County, Colorado",8,13,,13202,1,1080130132021,734400,142570
"Block Group 3, Census Tract 132.10, Boulder County, Colorado",8,13,,13210,3,1080130132103,334500,27486
"Block Group 1, Census Tract 136.01, Boulder County, Colorado",8,13,,13601,1,1080130136011,813500,119044
"Block Group 2, Census Tract 136.01, Boulder County, Colorado",8,13,,13601,2,1080130136012,642700,35548
"Block Group 2, Census Tract 136.02, Boulder County, Colorado",8,13,,13602,2,1080130136022,390900,79972
"Block Group 1, Census Tract 121.04, Boulder County, Colorado",8,13,,12104,1,1080130121041,980000,181674
"Block Group 3, Census Tract 121.05, Boulder County, Colorado",8,13,,12105,3,1080130121053,873400,66592
"Block Group 4, Census Tract 121.05, Boulder County, Colorado",8,13,,12105,4,1080130121054,802900,95674
"Block Group 2, Census Tract 126.03, Boulder County, Colorado",8,13,,12603,2,1080130126032,657800,56798
"Block Group 1, Census Tract 126.03, Boulder County, Colorado",8,13,,12603,1,1080130126031,744100,52849
"Block Group 4, Census Tract 127.01, Boulder County, Colorado",8,13,,12701,4,1080130127014,431600,42345
"Block Group 3, Census Tract 127.01, Boulder County, Colorado",8,13,,12701,3,1080130127013,831800,33495
"Block Group 5, Census Tract 134.02, Boulder County, Colorado",8,13,,13402,5,1080130134025,273500,41815
"Block Group 4, Census Tract 134.02, Boulder County, Colorado",8,13,,13402,4,1080130134024,421200,46945
"Block Group 1, Census Tract 133.06, Boulder County, Colorado",8,13,,13306,1,1080130133061,288700,16867
"Block Group 1, Census Tract 129.07, Boulder County, Colorado",8,13,,12907,1,1080130129071,418200,29494
"Block Group 3, Census Tract 132.11, Boulder County, Colorado",8,13,,13211,3,1080130132113,237900,191208
"Block Group 2, Census Tract 132.11, Boulder County, Colorado",8,13,,13211,2,1080130132112,616500,301530
"Block Group 3, Census Tract 135.03, Boulder County, Colorado",8,13,,13503,3,1080130135033,249600,30074
"Block Group 4, Census Tract 135.03, Boulder County, Colorado",8,13,,13503,4,1080130135034,283600,16738
"Block Group 1, Census Tract 121.03, Boulder County, Colorado",8,13,,12103,1,1080130121031,1024800,83265
"Block Group 3, Census Tract 121.03, Boulder County, Colorado",8,13,,12103,3,1080130121033,462600,45986
"Block Group 4, Census Tract 128, Boulder County, Colorado",8,13,,12800,4,1080130128004,485100,57574
"Block Group 1, Census Tract 130.05, Boulder County, Colorado",8,13,,13005,1,1080130130051,567700,67196
"Block Group 2, Census Tract 127.01, Boulder County, Colorado",8,13,,12701,2,1080130127012,863200,57553
"Block Group 3, Census Tract 127.05, Boulder County, Colorado",8,13,,12705,3,1080130127053,658100,50229
"Block Group 1, Census Tract 609, Boulder County, Colorado",8,13,,60900,1,1080130609001,348500,24325
"Block Group 3, Census Tract 122.01, Boulder County, Colorado",8,13,,12201,3,1080130122013,1610400,80927
"Block Group 3, Census Tract 122.03, Boulder County, Colorado",8,13,,12203,3,1080130122033,225900,45191
"Block Group 4, Census Tract 122.03, Boulder County, Colorado",8,13,,12203,4,1080130122034,355800,193811
"Block Group 1, Census Tract 613, Boulder County, Colorado",8,13,,61300,1,1080130613001,646000,35685
"Block Group 1, Census Tract 126.07, Boulder County, Colorado",8,13,,12607,1,1080130126071,,
"Block Group 3, Census Tract 126.07, Boulder County, Colorado",8,13,,12607,3,1080130126073,594500,62327
"Block Group 1, Census Tract 135.08, Boulder County, Colorado",8,13,,13508,1,1080130135081,375100,29503
"Block Group 3, Census Tract 133.08, Boulder County, Colorado",8,13,,13308,3,1080130133083,267700,31839
"Block Group 2, Census Tract 134.01, Boulder County, Colorado",8,13,,13401,2,1080130134012,365600,145622
"Block Group 3, Census Tract 134.01, Boulder County, Colorado",8,13,,13401,3,1080130134013,344100,44673
"Block Group 2, Census Tract 134.02, Boulder County, Colorado",8,13,,13402,2,1080130134022,293500,43861
"Block Group 3, Census Tract 134.02, Boulder County, Colorado",8,13,,13402,3,1080130134023,409800,38007
"Block Group 1, Census Tract 121.01, Boulder County, Colorado",8,13,,12101,1,1080130121011,996700,349607
"Block Group 4, Census Tract 121.01, Boulder County, Colorado",8,13,,12101,4,1080130121014,1133900,171773
"Block Group 2, Census Tract 127.10, Boulder County, Colorado",8,13,,12710,2,1080130127102,891200,56183
